player,cricinfo_id,team,season,competition,match_id,custom_match_id,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,comp_colour_main,comp_colour_secondary,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Saim Ayub,1161031,Guyana Amazon Warriors,2023,Caribbean Premier League,1369589,CPL_GAW_TKR_2023-09-20,3.5,0.09,3.5,0.09,0,0,49,39,6,13,2,38,21,1,0,0,0,0,0,NA,NA,1.256,49,39,NA,0.154,0.051,NA,0.333,0.553,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326498.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326498.png,https://www.espncricinfo.com/db/PICTURES/CMS/325600/325608.3.jpg
Saim Ayub,1161031,Guyana Amazon Warriors,2023,Caribbean Premier League,1369590,CPL_GAW_JT_2023-09-22,0.729,0.049,0.729,0.049,0,0,20,15,3,4,0,12,8,1,0,0,0,0,0,NA,NA,1.333,20,15,NA,0.2,0,NA,0.267,0.667,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326498.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326498.png,https://www.espncricinfo.com/db/PICTURES/CMS/325600/325608.3.jpg
Saim Ayub,1161031,Guyana Amazon Warriors,2023,Caribbean Premier League,1369591,CPL_TKR_GAW_2023-09-24,7.138,0.174,7.138,0.174,0,0,52,41,7,21,5,34,14,0,0,0,0,0,0,NA,NA,1.268,Inf,41,NA,0.171,0.122,NA,0.512,0.412,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326498.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326498.png,https://www.espncricinfo.com/db/PICTURES/CMS/325600/325608.3.jpg
Salman Irshad,781705,Jamaica Tallawahs,2023,Caribbean Premier League,1369558,CPL_JT_SLK_2023-08-16,-3.436,-0.137,0,0,-3.436,-0.137,0,0,0,0,0,0,0,0,2,39,25,6,7,9.36,19.5,NA,NA,25,0.24,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Salman Irshad,781705,Jamaica Tallawahs,2023,Caribbean Premier League,1369564,CPL_JT_STKNP_2023-08-23,20.019,0.741,0,0,20.019,0.741,0,0,0,0,0,0,0,0,4,28,27,2,12,6.222,7,NA,NA,27,0.074,NA,NA,0.444,NA,NA,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Salman Irshad,781705,Jamaica Tallawahs,2023,Caribbean Premier League,1369568,CPL_GAW_JT_2023-08-27,-21.713,-0.869,0,0,-21.713,-0.869,0,0,0,0,0,0,0,0,1,49,25,6,8,11.76,49,NA,NA,25,0.24,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Salman Irshad,781705,Jamaica Tallawahs,2023,Caribbean Premier League,1369571,CPL_BR_JT_2023-08-31,-8.763,-0.351,0,0,-8.763,-0.351,0,0,0,0,0,0,0,0,1,42,25,4,4,10.08,42,NA,NA,25,0.16,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Salman Irshad,781705,Jamaica Tallawahs,2023,Caribbean Premier League,1369574,CPL_JT_TKR_2023-09-03,-1.195,-0.048,0,0,-1.195,-0.048,0,0,0,0,0,0,0,0,1,32,25,4,11,7.68,32,NA,NA,25,0.16,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Salman Irshad,781705,Jamaica Tallawahs,2023,Caribbean Premier League,1369579,CPL_JT_TKR_2023-09-09,-0.388,-0.022,0,0,-0.388,-0.022,0,0,0,0,0,0,0,0,0,21,18,3,7,7,Inf,NA,NA,18,0.167,NA,NA,0.389,NA,NA,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Salman Irshad,781705,Jamaica Tallawahs,2023,Caribbean Premier League,1369582,CPL_GAW_JT_2023-09-13,0.167,0.008,0,0,0.167,0.008,0,0,0,0,0,0,0,0,1,27,21,3,7,7.714,27,NA,NA,21,0.143,NA,NA,0.333,NA,NA,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Samit Patel,18632,Trinbago Knight Riders,2023,Caribbean Premier League,1369585,CPL_GAW_TKR_2023-09-16,-14.849,-0.464,-2.1,-0.7,-12.75,-0.44,1,3,0,1,0,3,1,0,0,48,29,5,6,9.931,Inf,0.333,Inf,32,0.172,0,0,0.207,0.333,0.333,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322998.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322998.png,https://www.espncricinfo.com/db/PICTURES/CMS/304300/304342.jpg
Sean Williams,55870,St Lucia Kings,2023,Caribbean Premier League,1369558,CPL_JT_SLK_2023-08-16,-2,-0.091,-2,-0.091,0,0,26,22,3,11,2,19,10,1,0,0,0,0,0,NA,NA,1.182,26,22,NA,0.136,0.091,NA,0.5,0.526,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/235600/235675.1.jpg
Sean Williams,55870,St Lucia Kings,2023,Caribbean Premier League,1369559,CPL_BR_SLK_2023-08-17,7.41,0.247,7.41,0.247,0,0,47,30,5,7,2,26,23,1,0,0,0,0,0,NA,NA,1.567,47,30,NA,0.167,0.067,NA,0.233,0.885,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/235600/235675.1.jpg
Sean Williams,55870,St Lucia Kings,2023,Caribbean Premier League,1369566,CPL_SLK_TKR_2023-08-26,3.249,3.249,3.249,3.249,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,NA,NA,4,Inf,1,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/235600/235675.1.jpg
Sean Williams,55870,St Lucia Kings,2023,Caribbean Premier League,1369573,CPL_BR_SLK_2023-09-02,-2.771,-0.693,-2.771,-0.693,0,0,5,4,1,2,0,3,1,1,0,0,0,0,0,NA,NA,1.25,5,4,NA,0.25,0,NA,0.5,0.333,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/235600/235675.1.jpg
Sean Williams,55870,St Lucia Kings,2023,Caribbean Premier League,1369578,CPL_SLK_STKNP_2023-09-09,-24.671,-1.762,-11.825,-1.689,-12.846,-1.835,1,7,0,6,0,7,1,1,0,23,7,4,1,19.714,Inf,0.143,1,14,0.571,0,0,0.143,0.857,0.143,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/235600/235675.1.jpg
Sean Williams,55870,St Lucia Kings,2023,Caribbean Premier League,1369581,CPL_SLK_TKR_2023-09-10,15.823,0.931,15.823,0.931,0,0,34,17,5,3,1,14,12,0,0,0,0,0,0,NA,NA,2,Inf,17,NA,0.294,0.059,NA,0.176,0.857,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/235600/235675.1.jpg
Sean Williams,55870,St Lucia Kings,2023,Caribbean Premier League,1369583,CPL_GAW_SLK_2023-09-14,2.576,0.368,2.576,0.368,0,0,8,7,1,2,0,6,4,0,0,0,0,0,0,NA,NA,1.143,Inf,7,NA,0.143,0,NA,0.286,0.667,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/235600/235675.1.jpg
Sean Williams,55870,St Lucia Kings,2023,Caribbean Premier League,1369586,CPL_JT_SLK_2023-09-17,-3.737,-3.737,-3.737,-3.737,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,NA,NA,0,0,1,NA,0,0,NA,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/235600/235675.1.jpg
Shadrack Descarte,1342699,St Lucia Kings,2023,Caribbean Premier League,1369559,CPL_BR_SLK_2023-08-17,-4.025,-0.503,-0.664,-0.332,-3.361,-0.56,4,2,1,1,0,1,0,1,1,14,6,2,3,14,14,2,4,8,0.333,0.5,0,0.5,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shadrack Descarte,1342699,St Lucia Kings,2023,Caribbean Premier League,1369573,CPL_BR_SLK_2023-09-02,-8.658,-0.866,-8.658,-0.866,0,0,8,10,0,5,0,11,8,1,0,0,0,0,0,NA,NA,0.8,8,10,NA,0,0,NA,0.5,0.727,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shadrack Descarte,1342699,St Lucia Kings,2023,Caribbean Premier League,1369578,CPL_SLK_STKNP_2023-09-09,9.024,0.291,9.024,0.291,0,0,43,31,4,9,3,30,21,1,0,0,0,0,0,NA,NA,1.387,43,31,NA,0.129,0.097,NA,0.29,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shadrack Descarte,1342699,St Lucia Kings,2023,Caribbean Premier League,1369588,CPL_SLK_JT_2023-09-19,-12.939,-1.176,-12.939,-1.176,0,0,4,11,0,6,0,11,4,1,0,0,0,0,0,NA,NA,0.364,4,11,NA,0,0,NA,0.545,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shai Hope,581379,Guyana Amazon Warriors,2023,Caribbean Premier League,1369565,CPL_GAW_STKNP_2023-08-24,18.085,0.565,18.085,0.565,0,0,54,32,7,9,4,25,18,1,0,0,0,0,0,NA,NA,1.688,54,32,NA,0.219,0.125,NA,0.281,0.72,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305915.1.jpg
Shai Hope,581379,Guyana Amazon Warriors,2023,Caribbean Premier League,1369568,CPL_GAW_JT_2023-08-27,8.77,0.516,8.77,0.516,0,0,25,17,3,6,2,15,9,1,0,0,0,0,0,NA,NA,1.471,25,17,NA,0.176,0.118,NA,0.353,0.6,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305915.1.jpg
Shai Hope,581379,Guyana Amazon Warriors,2023,Caribbean Premier League,1369572,CPL_GAW_STKNP_2023-09-02,1.114,0.124,1.114,0.124,0,0,13,9,2,2,0,9,5,1,0,0,0,0,0,NA,NA,1.444,13,9,NA,0.222,0,NA,0.222,0.556,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305915.1.jpg
Shai Hope,581379,Guyana Amazon Warriors,2023,Caribbean Premier League,1369576,CPL_GAW_TKR_2023-09-05,2.546,0.064,2.546,0.064,0,0,51,40,6,16,3,35,21,1,0,0,0,0,0,NA,NA,1.275,51,40,NA,0.15,0.075,NA,0.4,0.6,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305915.1.jpg
Shai Hope,581379,Guyana Amazon Warriors,2023,Caribbean Premier League,1369580,CPL_BR_GAW_2023-09-10,6.253,0.156,6.253,0.156,0,0,50,40,5,14,4,37,22,1,0,0,0,0,0,NA,NA,1.25,50,40,NA,0.125,0.1,NA,0.35,0.595,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305915.1.jpg
Shai Hope,581379,Guyana Amazon Warriors,2023,Caribbean Premier League,1369582,CPL_GAW_JT_2023-09-13,-2.914,-0.171,-2.914,-0.171,0,0,16,17,1,6,0,16,12,0,0,0,0,0,0,NA,NA,0.941,Inf,17,NA,0.059,0,NA,0.353,0.75,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305915.1.jpg
Shai Hope,581379,Guyana Amazon Warriors,2023,Caribbean Premier League,1369583,CPL_GAW_SLK_2023-09-14,-2.924,-0.084,-2.924,-0.084,0,0,38,35,5,14,0,33,18,1,0,0,0,0,0,NA,NA,1.086,38,35,NA,0.143,0,NA,0.4,0.545,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305915.1.jpg
Shai Hope,581379,Guyana Amazon Warriors,2023,Caribbean Premier League,1369585,CPL_GAW_TKR_2023-09-16,10.32,0.287,10.32,0.287,0,0,54,36,5,9,3,37,28,0,0,0,0,0,0,NA,NA,1.5,Inf,36,NA,0.139,0.083,NA,0.25,0.757,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305915.1.jpg
Shai Hope,581379,Guyana Amazon Warriors,2023,Caribbean Premier League,1369587,CPL_BR_GAW_2023-09-17,62.779,1.427,62.779,1.427,0,0,106,44,17,6,8,27,22,1,0,0,0,0,0,NA,NA,2.409,106,44,NA,0.386,0.182,NA,0.136,0.815,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305915.1.jpg
Shai Hope,581379,Guyana Amazon Warriors,2023,Caribbean Premier League,1369589,CPL_GAW_TKR_2023-09-20,-8.395,-1.679,-8.395,-1.679,0,0,2,5,0,3,0,5,2,1,0,0,0,0,0,NA,NA,0.4,2,5,NA,0,0,NA,0.6,0.4,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305915.1.jpg
Shai Hope,581379,Guyana Amazon Warriors,2023,Caribbean Premier League,1369590,CPL_GAW_JT_2023-09-22,3.027,0.092,3.027,0.092,0,0,40,33,4,8,0,29,24,1,0,0,0,0,0,NA,NA,1.212,40,33,NA,0.121,0,NA,0.242,0.828,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305915.1.jpg
Shai Hope,581379,Guyana Amazon Warriors,2023,Caribbean Premier League,1369591,CPL_TKR_GAW_2023-09-24,-3.875,-0.121,-3.875,-0.121,0,0,32,32,2,10,0,30,24,0,0,0,0,0,0,NA,NA,1,Inf,32,NA,0.062,0,NA,0.312,0.8,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320122.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305915.1.jpg
Shamar Joseph,1356971,Guyana Amazon Warriors,2023,Caribbean Premier League,1369587,CPL_BR_GAW_2023-09-17,-4.406,-0.163,-1.563,-1.563,-2.843,-0.109,0,1,0,1,0,1,0,0,0,33,26,6,11,7.615,Inf,0,NA,27,0.231,0,0,0.423,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shamar Joseph,1356971,Guyana Amazon Warriors,2023,Caribbean Premier League,1369589,CPL_GAW_TKR_2023-09-20,-7.001,-0.259,0,0,-7.001,-0.259,0,0,0,0,0,0,0,0,0,39,27,4,8,8.667,Inf,NA,NA,27,0.148,NA,NA,0.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shamar Springer,820689,Jamaica Tallawahs,2023,Caribbean Premier League,1369582,CPL_GAW_JT_2023-09-13,5.666,0.236,0,0,5.666,0.236,0,0,0,0,0,0,0,0,1,24,24,2,8,6,24,NA,NA,24,0.083,NA,NA,0.333,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203937.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203937.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203937.1.jpg
Shamar Springer,820689,Jamaica Tallawahs,2023,Caribbean Premier League,1369584,CPL_JT_STKNP_2023-09-16,16.991,0.436,12.779,0.473,4.213,0.351,38,27,4,7,2,26,18,1,1,12,12,1,4,6,12,1.407,38,39,0.083,0.148,0.074,0.333,0.259,0.692,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203937.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203937.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203937.1.jpg
Shamar Springer,820689,Jamaica Tallawahs,2023,Caribbean Premier League,1369586,CPL_JT_SLK_2023-09-17,-5.999,-0.857,0,0,-5.999,-0.857,0,0,0,0,0,0,0,0,0,15,7,2,2,12.857,Inf,NA,NA,7,0.286,NA,NA,0.286,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203937.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203937.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203937.1.jpg
Shamar Springer,820689,Jamaica Tallawahs,2023,Caribbean Premier League,1369588,CPL_SLK_JT_2023-09-19,1.802,0.09,0.614,0.307,1.188,0.066,3,2,0,0,0,2,3,0,1,22,18,3,7,7.333,22,1.5,Inf,20,0.167,0,0,0.389,0,1.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203937.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203937.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203937.1.jpg
Shamar Springer,820689,Jamaica Tallawahs,2023,Caribbean Premier League,1369590,CPL_GAW_JT_2023-09-22,-12.693,-0.453,-4.835,-1.612,-7.858,-0.314,1,3,0,2,0,3,1,1,2,41,25,6,4,9.84,20.5,0.333,1,28,0.24,0,0,0.16,0.667,0.333,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203937.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203937.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/203900/203937.1.jpg
Shamarh Brooks,230555,Jamaica Tallawahs,2023,Caribbean Premier League,1369558,CPL_JT_SLK_2023-08-16,-6.923,-0.577,-6.923,-0.577,0,0,12,12,1,6,1,13,6,1,0,0,0,0,0,NA,NA,1,12,12,NA,0.083,0.083,NA,0.5,0.462,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305918.1.jpg
Shamarh Brooks,230555,Jamaica Tallawahs,2023,Caribbean Premier League,1369564,CPL_JT_STKNP_2023-08-23,3.343,0.111,3.343,0.111,0,0,38,30,4,9,2,32,18,0,0,0,0,0,0,NA,NA,1.267,Inf,30,NA,0.133,0.067,NA,0.3,0.562,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305918.1.jpg
Shamarh Brooks,230555,Jamaica Tallawahs,2023,Caribbean Premier League,1369568,CPL_GAW_JT_2023-08-27,-3.737,-3.737,-3.737,-3.737,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,NA,NA,0,0,1,NA,0,0,NA,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305918.1.jpg
Shamarh Brooks,230555,Jamaica Tallawahs,2023,Caribbean Premier League,1369571,CPL_BR_JT_2023-08-31,37.195,0.907,37.195,0.907,0,0,78,41,11,9,4,32,26,1,0,0,0,0,0,NA,NA,1.902,78,41,NA,0.268,0.098,NA,0.22,0.812,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305918.1.jpg
Shamarh Brooks,230555,Jamaica Tallawahs,2023,Caribbean Premier League,1369574,CPL_JT_TKR_2023-09-03,-3.737,-3.737,-3.737,-3.737,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,NA,NA,0,0,1,NA,0,0,NA,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305918.1.jpg
Shamarh Brooks,230555,Jamaica Tallawahs,2023,Caribbean Premier League,1369579,CPL_JT_TKR_2023-09-09,-0.438,-0.044,-0.438,-0.044,0,0,9,10,1,4,0,9,5,1,0,0,0,0,0,NA,NA,0.9,9,10,NA,0.1,0,NA,0.4,0.556,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305918.1.jpg
Shamarh Brooks,230555,Jamaica Tallawahs,2023,Caribbean Premier League,1369582,CPL_GAW_JT_2023-09-13,-4.007,-0.334,-4.007,-0.334,0,0,10,12,0,3,0,14,10,1,0,0,0,0,0,NA,NA,0.833,10,12,NA,0,0,NA,0.25,0.714,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305918.1.jpg
Shamarh Brooks,230555,Jamaica Tallawahs,2023,Caribbean Premier League,1369584,CPL_JT_STKNP_2023-09-16,-4.649,-0.258,-4.649,-0.258,0,0,19,18,1,6,1,17,13,1,0,0,0,0,0,NA,NA,1.056,19,18,NA,0.056,0.056,NA,0.333,0.765,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305918.1.jpg
Shamarh Brooks,230555,Jamaica Tallawahs,2023,Caribbean Premier League,1369586,CPL_JT_SLK_2023-09-17,3.108,0.389,3.108,0.389,0,0,13,8,2,2,1,6,3,1,0,0,0,0,0,NA,NA,1.625,13,8,NA,0.25,0.125,NA,0.25,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305918.1.jpg
Shamarh Brooks,230555,Jamaica Tallawahs,2023,Caribbean Premier League,1369588,CPL_SLK_JT_2023-09-19,-4.463,-0.638,-4.463,-0.638,0,0,6,7,1,4,0,6,2,1,0,0,0,0,0,NA,NA,0.857,6,7,NA,0.143,0,NA,0.571,0.333,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305918.1.jpg
Shamarh Brooks,230555,Jamaica Tallawahs,2023,Caribbean Premier League,1369590,CPL_GAW_JT_2023-09-22,-4.1,-2.05,-4.1,-2.05,0,0,1,2,0,1,0,4,1,1,0,0,0,0,0,NA,NA,0.5,1,2,NA,0,0,NA,0.5,0.25,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322048.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305918.1.jpg
